2025-05-14 17:58:36 - sac_trading - INFO - DB 엔진 생성 성공
2025-05-14 17:58:36 - sac_trading - INFO - DataCollector 초기화 완료: 1개 종목 대상
2025-05-14 17:58:36 - sac_trading - INFO - AAPL 데이터 로드 시작...
2025-05-14 17:58:38 - sac_trading - INFO - AAPL 데이터 로드 완료: 276495 행
2025-05-14 17:58:38 - sac_trading - INFO - 총 1/1 종목 데이터 로드 완료
2025-05-14 17:58:38 - sac_trading - INFO - DataProcessor 초기화 완료: 윈도우 크기 30
2025-05-14 17:58:38 - sac_trading - INFO - AAPL 데이터 전처리 시작
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.999383603862749
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.999383603862749
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9991781384836657
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9991781384836657
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9991781384836657
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9991781384836657
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9991781384836657
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9991781384836657
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9995890692418331
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9995890692418331
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9995890692418331
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9995890692418331
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9995890692418331
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0010273268954184
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0010273268954184
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0010273268954184
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0010273268954184
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0026710499280875
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0026710499280875
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0026710499280875
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.003492911444422
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.003492911444422
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.003492911444422
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.003492911444422
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.003492911444422
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0092459420587634
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0092459420587634
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0092459420587634
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.006163961372509
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0051366344770907
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0057530306143414
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0057530306143414
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0057530306143414
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0057530306143414
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.004109307581673
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0032874460653385
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0030819806862545
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0018491884117526
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.001232792274502
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.001232792274502
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0020546537908368
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0020546537908368
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0020546537908368
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0016437230326694
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0016437230326694
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9987672077254982
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9987672077254982
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9989726731045823
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9979453462091639
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.997534415450997
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9997945346209166
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9981508115882479
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9981508115882479
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.999383603862749
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.999383603862749
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.999383603862749
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9995890692418331
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9989726731045823
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9997945346209166
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0010273268954184
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0010273268954184
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9995890692418331
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.000821861516335
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.000821861516335
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.002876515307171
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0020546537908368
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0020546537908368
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0020546537908368
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0043147729607562
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0043147729607562
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0026710499280875
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.003492911444422
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.003492911444422
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.003492911444422
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.003492911444422
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0030819806862545
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0030819806862545
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0030819806862545
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0020546537908368
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0030819806862545
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0032874460653385
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0032874460653385
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0032874460653385
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0030819806862545
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0030819806862545
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0032874460653385
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0010273268954184
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9995890692418331
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9995890692418331
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9995890692418331
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9995890692418331
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9995890692418331
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0016437230326694
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0016437230326694
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0014382576535859
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0014382576535859
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0016437230326694
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0016437230326694
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0016437230326694
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0016437230326694
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.000205465379084
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0010273268954184
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0010273268954184
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0010273268954184
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0010273268954184
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0010273268954184
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0010273268954184
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0010273268954184
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0018491884117526
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0018491884117526
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0018491884117526
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0039038422025888
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0057530306143414
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0057530306143414
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0057530306143414
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0057530306143414
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0071912882679273
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0071912882679273
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0071912882679273
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0071912882679273
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0071912882679273
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0067803575097598
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0067803575097598
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0067803575097598
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0067803575097598
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0067803575097598
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0067803575097598
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0067803575097598
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0067803575097598
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0069858228888433
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0055475652352581
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0055475652352581
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0055475652352581
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0055475652352581
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0055475652352581
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0055475652352581
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0055475652352581
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0055475652352581
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0055475652352581
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0055475652352581
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0055475652352581
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0055475652352581
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0063694267515924
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0063694267515924
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0063694267515924
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0051366344770907
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0051366344770907
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0051366344770907
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0051366344770907
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0051366344770907
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0051366344770907
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0069858228888433
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0069858228888433
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0069858228888433
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0069858228888433
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0092459420587634
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0092459420587634
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0092459420587634
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0092459420587634
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0100678035750978
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0113005958495995
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0113005958495995
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0113005958495995
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0113005958495995
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0113005958495995
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0113005958495995
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0102732689541811
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0106841997123486
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0113005958495995
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0127388535031847
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0135607150195198
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0137661803986031
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0137661803986031
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.012327922745018
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.012327922745018
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0125333881241014
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0125333881241014
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0133552496404357
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0127388535031847
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0133552496404357
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0133552496404357
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0133552496404357
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0133552496404357
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0133552496404357
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0131497842613522
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0127388535031847
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0127388535031847
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0127388535031847
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.012327922745018
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0131497842613522
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0131497842613522
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0131497842613522
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.014382576535854
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.014382576535854
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0131497842613522
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0133552496404357
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0133552496404357
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0133552496404357
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0133552496404357
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0133552496404357
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0133552496404357
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0133552496404357
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0133552496404357
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0133552496404357
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0141771111567701
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0139716457776866
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0137661803986031
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0133552496404357
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0133552496404357
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0133552496404357
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0137661803986031
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0137661803986031
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0137661803986031
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0137661803986031
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0125333881241014
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0125333881241014
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.011506061228683
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0102732689541811
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0104787343332653
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.010889665091432
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.010889665091432
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.012122457365934
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.012122457365934
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.012122457365934
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0127388535031847
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0125333881241014
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0141771111567701
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0135607150195198
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0129443188822689
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.012122457365934
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.011506061228683
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.011506061228683
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0119169919868505
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0110951304705162
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0102732689541811
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0102732689541811
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0119169919868505
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.012122457365934
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.012122457365934
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.012327922745018
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0133552496404357
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0137846722827206
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.014179165810561
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0145880419149376
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0158208341894392
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0154099034312718
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0158228888432301
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0164372303266902
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0139716457776866
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.014382576535854
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0147935072940208
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0152044380521883
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.014382576535854
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0145880419149376
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0125333881241014
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.014382576535854
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0145880419149376
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0135607150195198
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0139716457776866
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.014179165810561
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0164372303266902
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0168481610848576
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0178754879802754
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0174645572221086
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0180809533593596
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0186973494966103
2025-05-14 18:00:04 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.0182864187384428
